Time,Interval
17702.0,-20.0
17714.0,-25.0
17717.0,-30.0
17699.5,-5.0
17701.5,-10.0
17705.0,-15.0
17717.0,-20.0
17720.0,-25.0
17723.5,-30.0
17703.5,-5.0
17707.0,-10.0
17719.0,-15.0
17722.0,-20.0
17725.5,-25.0
17728.0,-30.0
17710.5,-5.0
17722.5,-10.0
17725.5,-15.0
17729.0,-20.0
17731.5,-25.0
17734.5,-5.0
17737.5,-10.0
17741.0,-15.0
17743.5,-20.0
17749.5,-25.0
17754.0,-20.0
17740.5,-5.0
17744.0,-10.0
17746.5,-15.0
17752.5,-20.0
17757.0,-15.0
17747.5,-5.0
17750.0,-10.0
17756.0,-15.0
17760.5,-10.0
17752.5,-5.0
17758.5,-10.0
17763.0,-5.0
17764.5,-5.0
17769.0,0.0
17787.5,-5.0
17773.5,5.0
17792.0,0.0
17796.5,-5.0
17810.5,-5.0
17815.0,-10.0
17818.5,-5.0
17823.0,0.0
17819.5,-5.0
17823.0,0.0
17827.5,5.0
17842.5,0.0
17826.5,5.0
17831.0,10.0
17846.0,5.0
17851.5,10.0
17835.5,5.0
17850.5,0.0
17856.0,5.0
17865.5,-5.0
17871.0,0.0
17888.0,-5.0
17876.5,5.0
17893.5,0.0
17897.0,5.0
17910.5,-5.0
17914.0,0.0
17917.5,5.0
18170.0,55.0
18443.5,15.0
18450.0,10.0
18457.0,15.0
18459.5,20.0
18464.5,15.0
18493.5,-5.0
18500.5,0.0
18503.0,5.0
18508.0,0.0
18514.0,-5.0
18507.5,5.0
18510.0,10.0
18515.0,5.0
18521.0,0.0
18529.0,5.0
18512.5,5.0
18517.5,0.0
18523.5,-5.0
18531.5,0.0
18522.5,-5.0
18528.5,-10.0
18536.5,-5.0
18534.5,-5.0
18542.5,0.0
18550.5,5.0
18678.5,-5.0
18683.5,-10.0
18688.5,-5.0
18760.5,-20.0
18761.0,-15.0
18765.5,-20.0
18775.5,-15.0
18778.0,-10.0
18780.5,-5.0
18782.5,0.0
18796.5,5.0
18801.0,0.0
18811.0,5.0
18813.5,10.0
18816.0,15.0
18818.0,20.0
18805.5,-5.0
18815.5,0.0
18818.0,5.0
18820.5,10.0
18822.5,15.0
18825.5,5.0
18828.0,10.0
18830.5,15.0
18832.5,20.0
18844.5,15.0
18845.5,20.0
18830.5,5.0
18833.0,10.0
18835.0,15.0
18847.0,10.0
18848.0,15.0
18835.5,5.0
18837.5,10.0
18849.5,5.0
18850.5,10.0
18839.5,5.0
18851.5,0.0
18852.5,5.0
18863.0,10.0
18863.5,-5.0
18864.5,0.0
18875.0,5.0
18881.0,10.0
18883.5,5.0
18887.0,0.0
18865.5,5.0
18876.0,10.0
18882.0,15.0
18884.5,10.0
18888.0,5.0
18886.5,5.0
18892.5,10.0
18895.0,5.0
18898.5,0.0
18907.5,5.0
18911.5,0.0
18898.5,5.0
18901.0,0.0
18904.5,-5.0
18913.5,0.0
18917.5,-5.0
18903.5,-5.0
18907.0,-10.0
18916.0,-5.0
18920.0,-10.0
18910.5,-5.0
18919.5,0.0
18923.5,-5.0
18928.5,5.0
18932.5,0.0
18936.5,-5.0
18966.5,-40.0
18967.0,-35.0
18968.0,-30.0
18970.5,-25.0
18973.5,-20.0
18983.0,-15.0
18988.0,-10.0
18991.0,-5.0
18996.5,5.0
18997.5,10.0
19000.0,15.0
19003.0,20.0
19012.5,25.0
19017.5,30.0
19020.5,35.0
18998.5,5.0
19001.0,10.0
19004.0,15.0
19013.5,20.0
19018.5,25.0
19021.5,30.0
19003.5,5.0
19006.5,10.0
19016.0,15.0
19021.0,20.0
19024.0,25.0
19028.0,30.0
19009.5,5.0
19019.0,10.0
19024.0,15.0
19027.0,20.0
19031.0,25.0
19028.5,5.0
19033.5,10.0
19036.5,15.0
19040.5,20.0
19038.5,5.0
19041.5,10.0
19045.5,15.0
19061.5,10.0
19044.5,5.0
19048.5,10.0
19064.5,5.0
19052.5,5.0
19068.5,0.0
19076.0,-15.0
19084.5,-5.0
19092.0,-20.0
19095.0,-15.0
19170.5,-5.0
19188.0,0.0
19194.5,-5.0
19190.5,5.0
19197.0,0.0
19202.0,5.0
19206.5,10.0
19218.5,-5.0
19223.5,0.0
19228.0,5.0
19238.5,0.0
19243.0,-5.0
19228.5,5.0
19233.0,10.0
19243.5,5.0
19248.0,0.0
19251.5,5.0
19237.5,5.0
19248.0,0.0
19252.5,-5.0
19256.0,0.0
19262.5,5.0
19250.0,-5.0
19254.5,-10.0
19258.0,-5.0
19264.5,0.0
19272.0,-5.0
19267.5,-5.0
19271.0,0.0
19277.5,5.0
19285.0,0.0
19291.0,-5.0
19274.5,5.0
19281.0,10.0
19288.5,5.0
19294.5,0.0
19299.0,5.0
19287.5,5.0
19295.0,0.0
19301.0,-5.0
19305.5,0.0
19309.0,5.0
19311.5,0.0
19302.5,-5.0
19308.5,-10.0
19313.0,-5.0
19316.5,0.0
19319.0,-5.0
19314.5,-5.0
19319.0,0.0
19322.5,5.0
19325.0,0.0
19323.5,5.0
19327.0,10.0
19329.5,5.0
19330.5,5.0
19333.0,0.0
19335.5,-5.0
19378.0,5.0
19381.0,0.0
19390.0,-5.0
19420.5,-5.0
19429.5,-10.0
19438.5,-5.0
19459.5,-20.0
19464.5,-15.0
19643.5,5.0
19652.0,0.0
19673.5,-5.0
19760.5,65.0
19761.5,70.0
19775.5,75.0
19778.5,80.0
19781.0,85.0
19785.5,90.0
19817.5,5.0
19831.5,10.0
19834.5,15.0
19837.0,20.0
19841.5,25.0
19845.5,5.0
19848.5,10.0
19851.0,15.0
19855.5,20.0
19851.5,5.0
19854.0,10.0
19858.5,15.0
19856.5,5.0
19861.0,10.0
19865.5,5.0
20162.5,5.0
20170.0,0.0
20184.0,5.0
20177.5,-5.0
20191.5,0.0
20196.5,-5.0
20205.5,5.0
20210.5,0.0
20217.5,-5.0
20221.5,0.0
20226.0,5.0
20215.5,-5.0
20222.5,-10.0
20226.5,-5.0
20231.0,0.0
20229.5,-5.0
20233.5,0.0
20238.0,5.0
20237.5,5.0
20242.0,10.0
20246.5,5.0
20402.5,-35.0
20403.5,-30.0
20405.0,-25.0
20406.5,-20.0
20407.5,-25.0
20420.0,-20.0
20423.0,-15.0
20425.0,-10.0
20427.5,-5.0
20548.5,5.0
20550.0,10.0
20551.5,15.0
20552.5,10.0
20565.0,15.0
20568.0,20.0
20570.0,25.0
20572.5,30.0
20551.5,5.0
20553.0,10.0
20554.0,5.0
20566.5,10.0
20569.5,15.0
20571.5,20.0
20574.0,25.0
20554.5,5.0
20555.5,0.0
20568.0,5.0
20571.0,10.0
20573.0,15.0
20575.5,20.0
20556.5,-5.0
20569.0,0.0
20572.0,5.0
20574.0,10.0
20576.5,15.0
20581.5,5.0
20584.5,10.0
20586.5,15.0
20589.0,20.0
20587.5,5.0
20589.5,10.0
20592.0,15.0
20591.5,5.0
20594.0,10.0
20596.5,5.0
20721.0,15.0
20730.0,5.0
20736.5,0.0
20791.5,-10.0
20798.0,-15.0
20810.5,-20.0
20811.0,-25.0
20816.5,-30.0
20806.5,-5.0
20819.0,-10.0
20819.5,-15.0
20825.0,-20.0
20826.0,-5.0
20826.5,-10.0
20832.0,-15.0
20844.5,-20.0
20832.5,-5.0
20838.0,-10.0
20850.5,-15.0
20838.5,-5.0
20851.0,-10.0
20868.5,-5.0
20882.5,0.0
20889.5,-5.0
20896.5,5.0
20903.5,0.0
20919.0,5.0
20910.5,-5.0
20926.0,0.0
20935.0,-5.0
20941.5,5.0
20950.5,0.0
