Time,Interval
17260.5,15.0
17258.5,5.0
17263.0,10.0
17267.5,5.0
17331.0,-5.0
17331.5,-10.0
17334.0,-15.0
17334.5,-20.0
17334.5,-5.0
17337.0,-10.0
17337.5,-15.0
17337.5,-5.0
17338.0,-10.0
17340.5,-5.0
17406.0,-5.0
17407.0,0.0
17437.5,5.0
17559.5,-5.0
17561.5,-10.0
17563.5,-5.0
17620.0,-5.0
17621.0,0.0
17631.0,-5.0
17637.5,0.0
17643.5,5.0
17653.5,0.0
17660.0,5.0
17663.5,-5.0
17670.0,0.0
17684.5,-5.0
17676.5,5.0
17691.0,0.0
17701.0,5.0
17705.5,-5.0
17715.5,0.0
17719.5,5.0
17720.0,0.0
17718.5,5.0
17722.5,10.0
17723.0,5.0
17733.5,5.0
17734.0,0.0
17734.5,-5.0
17864.5,-5.0
17866.5,-10.0
17868.0,-15.0
17870.0,-20.0
17868.5,-5.0
17870.0,-10.0
17872.0,-15.0
17871.5,-5.0
17873.5,-10.0
17875.5,-5.0
17926.5,-5.0
17930.0,0.0
17933.5,5.0
17995.0,-5.0
17996.0,0.0
17997.0,5.0
18001.0,0.0
18008.0,-5.0
18017.5,0.0
18022.5,5.0
18023.5,10.0
18027.5,5.0
18034.5,0.0
18044.0,5.0
18024.5,5.0
18028.5,0.0
18035.5,-5.0
18045.0,0.0
18032.5,-5.0
18039.5,-10.0
18049.0,-5.0
18046.5,-5.0
18056.0,0.0
18065.5,5.0
18082.5,0.0
18090.0,5.0
18099.5,-5.0
18107.0,0.0
18123.0,-5.0
18114.5,5.0
18130.5,0.0
18146.0,-5.0
18236.0,-25.0
18239.0,-20.0
18240.5,-15.0
18253.0,-10.0
18255.5,-5.0
18258.0,0.0
18328.5,5.0
18330.0,10.0
18342.5,15.0
18345.0,20.0
18347.5,25.0
18353.0,30.0
18331.5,5.0
18344.0,10.0
18346.5,15.0
18349.0,20.0
18354.5,25.0
18356.5,5.0
18359.0,10.0
18361.5,15.0
18367.0,20.0
18361.5,5.0
18364.0,10.0
18369.5,15.0
18366.5,5.0
18372.0,10.0
18377.5,5.0
18549.5,10.0
18552.0,5.0
18555.0,0.0
18560.0,-5.0
18570.5,0.0
18635.5,-5.0
18638.5,-10.0
18643.5,-15.0
18654.0,-10.0
18641.5,-5.0
18646.5,-10.0
18657.0,-5.0
18651.5,-5.0
18662.0,0.0
18674.5,-5.0
18672.5,5.0
18685.0,0.0
18694.0,5.0
18697.5,-5.0
18706.5,0.0
18715.5,5.0
18732.5,0.0
18735.5,-5.0
18737.0,-10.0
18738.5,-15.0
18749.5,-5.0
18752.5,-10.0
18754.0,-15.0
18755.5,-20.0
18755.5,-5.0
18757.0,-10.0
18758.5,-15.0
18758.5,-5.0
18760.0,-10.0
18761.5,-5.0
18881.5,15.0
18883.0,20.0
18896.5,25.0
18898.5,30.0
18901.0,35.0
18903.5,40.0
18902.5,5.0
18916.0,10.0
18918.0,15.0
18920.5,20.0
18923.0,25.0
18929.5,5.0
18931.5,10.0
18934.0,15.0
18936.5,20.0
18948.0,15.0
18933.5,5.0
18936.0,10.0
18938.5,15.0
18950.0,10.0
18958.0,0.0
18938.5,5.0
18941.0,10.0
18952.5,5.0
18960.5,-5.0
18943.5,5.0
18955.0,0.0
18963.0,-10.0
18966.5,-5.0
18974.5,-15.0
18981.0,-20.0
18981.0,-10.0
18987.5,-15.0
18995.5,-5.0
19018.5,0.0
19019.0,-5.0
19041.5,5.0
19042.0,0.0
19050.0,-5.0
19054.5,0.0
19042.5,-5.0
19050.5,-10.0
19055.0,-5.0
19058.5,-5.0
19063.0,0.0
19067.5,5.0
19173.0,-30.0
19173.5,-35.0
19260.5,-5.0
19316.5,15.0
19323.0,10.0
19326.0,5.0
19332.0,10.0
19334.5,15.0
19338.5,20.0
19365.5,-5.0
19368.5,-10.0
19374.5,-5.0
19377.0,0.0
19381.0,5.0
19385.5,0.0
19371.5,-5.0
19377.5,0.0
19380.0,5.0
19384.0,10.0
19388.5,5.0
19383.5,5.0
19386.0,10.0
19390.0,15.0
19394.5,10.0
19388.5,5.0
19392.5,10.0
19397.0,5.0
