Time,Interval
3553.5,5.0
3537.5,5.0
3539.5,10.0
3551.5,5.0
3560.0,10.0
3541.5,5.0
3553.5,0.0
3562.0,5.0
3565.5,-5.0
3574.0,0.0
3580.0,-5.0
3582.5,5.0
3588.5,0.0
3594.5,-5.0
3632.5,-10.0
3638.5,-15.0
3642.5,-20.0
3653.5,-15.0
3680.5,-5.0
3684.5,-10.0
3695.5,-5.0
3688.5,-5.0
3699.5,0.0
3706.0,5.0
3724.0,10.0
3746.0,5.0
3811.0,105.0
3812.0,110.0
3814.5,115.0
3815.0,120.0
3815.5,125.0
3816.5,130.0
3873.5,5.0
3876.0,10.0
3876.5,15.0
3877.0,20.0
3878.0,25.0
3878.5,5.0
3879.0,10.0
3879.5,15.0
3880.5,20.0
3879.5,5.0
3880.0,10.0
3881.0,15.0
3880.5,5.0
3881.5,10.0
3882.5,5.0
3923.0,-115.0
3931.0,-120.0
3974.5,-5.0
4003.0,10.0
4003.5,15.0
4004.0,20.0
4004.5,25.0
4014.0,20.0
4024.0,25.0
4024.5,20.0
4031.5,5.0
4032.0,10.0
4032.5,15.0
4042.0,10.0
4052.0,15.0
4052.5,10.0
4032.5,5.0
4033.0,10.0
4042.5,5.0
4052.5,10.0
4053.0,5.0
4033.5,5.0
4043.0,0.0
4053.0,5.0
4053.5,0.0
4052.5,-5.0
4062.5,0.0
4063.0,-5.0
4077.0,-20.0
4072.5,5.0
4073.0,0.0
4087.0,-15.0
4073.5,-5.0
4087.5,-20.0
4091.0,-15.0
4155.0,25.0
4161.0,20.0
4175.5,15.0
4194.5,-5.0
4209.0,-10.0
4223.5,-5.0
4244.0,-30.0
4244.5,-25.0
4246.0,-20.0
4244.5,-25.0
4245.0,-20.0
4246.5,-15.0
4265.5,5.0
4267.0,10.0
4268.5,5.0
4324.5,15.0
4329.5,20.0
4336.5,5.0
4381.5,-15.0
4383.5,-20.0
4402.0,-15.0
4404.5,-20.0
4409.5,-5.0
4428.0,0.0
4430.5,-5.0
4433.5,-10.0
4446.5,5.0
4449.0,0.0
4452.0,-5.0
4458.0,0.0
4461.0,5.0
4461.5,10.0
4463.0,15.0
4471.5,20.0
4451.5,-5.0
4454.5,-10.0
4460.5,-5.0
4463.5,0.0
4464.0,5.0
4465.5,10.0
4474.0,15.0
4457.5,-5.0
4463.5,0.0
4466.5,5.0
4467.0,10.0
4468.5,15.0
4477.0,20.0
4469.5,5.0
4472.5,10.0
4473.0,15.0
4474.5,20.0
4483.0,25.0
4490.0,20.0
4491.5,25.0
4475.5,5.0
4476.0,10.0
4477.5,15.0
4486.0,20.0
4493.0,15.0
4494.5,20.0
4476.5,5.0
4478.0,10.0
4486.5,15.0
4493.5,10.0
4495.0,15.0
4479.5,5.0
4488.0,10.0
4495.0,5.0
4496.5,10.0
4496.5,5.0
4503.5,0.0
4505.0,5.0
4518.0,0.0
4510.5,-5.0
4512.0,0.0
4525.0,-5.0
4529.5,-15.0
4534.5,-20.0
4513.5,5.0
4526.5,0.0
4531.0,-10.0
4536.0,-15.0
4539.5,-5.0
4544.0,-15.0
4549.0,-20.0
4547.0,-10.0
4552.0,-15.0
4558.5,-5.0
4663.5,10.0
4671.5,5.0
4674.5,0.0
4719.5,-5.0
4722.5,-10.0
4725.5,-5.0
4819.0,-20.0
4831.5,-25.0
4841.0,-20.0
4879.5,-5.0
4889.0,0.0
4892.5,5.0
4897.5,0.0
4901.5,-5.0
4904.0,0.0
4892.5,5.0
4896.0,10.0
4901.0,5.0
4905.0,0.0
4907.5,5.0
4905.5,5.0
4910.5,0.0
4914.5,-5.0
4917.0,0.0
4915.5,-5.0
4919.5,-10.0
4922.0,-5.0
4922.5,-5.0
4925.0,0.0
4928.5,5.0
5008.5,40.0
5009.5,45.0
5027.0,50.0
5030.0,55.0
5031.5,60.0
5086.5,5.0
5104.0,10.0
5107.0,15.0
5108.5,20.0
5121.5,5.0
5124.5,10.0
5126.0,15.0
5129.5,20.0
5134.5,25.0
5127.5,5.0
5129.0,10.0
5132.5,15.0
5137.5,20.0
5130.5,5.0
5134.0,10.0
5139.0,15.0
5137.5,5.0
5142.5,10.0
5147.5,5.0
5205.0,-5.0
